Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
41,"H Bagherlou, A Ghaffari","A routing protocol for vehicular ad hoc networks using simulated annealing algorithm and neural networks",2018,"The journal of supercomputing","Springer","https://link.springer.com/article/10.1007/s11227-018-2283-z","https://scholar.google.com/scholar?cites=7663436823341281852&as_sdt=2005&sciodt=0,5&hl=en",13,"2021-12-19 16:31:41","","10.1007/s11227-018-2283-z","","",,,,,41,13.67,21,2,3,"Vehicular ad hoc network (VANET) is special type of mobile ad hoc networks which establish communications between adjacent vehicles and also between vehicles and roadside units. Thanks to their dynamic and fast topology changes, inter-vehicular ad hoc …","","https://scholar.google.com/scholar?q=related:PLLnLTD_WWoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
41,"MM Joe, B Ramakrishnan","Review of vehicular ad hoc network communication models including WVANET (Web VANET) model and WVANET future research directions",2016,"Wireless networks","Springer","https://link.springer.com/article/10.1007/s11276-015-1104-z","https://scholar.google.com/scholar?cites=2684454107741822873&as_sdt=2005&sciodt=0,5&hl=en",14,"2021-12-19 16:31:41","","10.1007/s11276-015-1104-z","","",,,,,41,8.20,21,2,5,"The most ever growing research field is vehicular ad hoc network. This prominent research field has the widely known communication models such as RoadSide Unit Communication, Vehicle to Vehicle Communication, and Cluster based Communication models. In addition …","","https://scholar.google.com/scholar?q=related:mR_Kw8kYQSUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
40,"OA Wahab, J Bentahar, H Otrok, A Mourad","A Stackelberg game for distributed formation of business-driven services communities",2016,"Expert Systems with …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0957417415006764","https://scholar.google.com/scholar?cites=12298431435642060327&as_sdt=2005&sciodt=0,5&hl=en",12,"2021-12-19 16:31:41","","","","",,,,,40,8.00,10,4,5,"With the advent of cloud computing and the rapid increase in the number of deployed services, the competition between functionally-similar Web services is increasingly governing the markets of services. For example, Amazon and Google are in an intense …","https://www.academia.edu/download/42396552/Stackelberg_Game.pdf","https://scholar.google.com/scholar?q=related:Jz7xFzvOrKoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
40,"MEA Fekair, A Lakas, A Korichi","CBQoS-Vanet: Cluster-based artificial bee colony algorithm for QoS routing protocol in VANET",2016,"… on selected topics in mobile & …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7496597/","https://scholar.google.com/scholar?cites=5719722057749539431&as_sdt=2005&sciodt=0,5&hl=en",16,"2021-12-19 16:31:41","","","","",,,,,40,8.00,13,3,5,"Recent years have seen a growing interest in Vehicular Ad hoc Networks (VANETs) and their benefits to the development of intelligent transportation systems (ITS). With the deployment of multimedia services over VANETs, there is a need to develop new …","https://fardapaper.ir/mohavaha/uploads/2021/03/Fardapaper-CBQoS-Vanet-Cluster-based-Artificial-Bee-Colony-Algorithm-for-QoS-Routing-Protocol-in-VANET.pdf","https://scholar.google.com/scholar?q=related:Z6ogOuiIYE8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
39,"R Baiad, O Alhussein, H Otrok, S Muhaidat","Novel cross layer detection schemes to detect blackhole attack against QoS-OLSR protocol in VANET",2016,"Vehicular Communications","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214209616300109","https://scholar.google.com/scholar?cites=14416476821346839525&as_sdt=2005&sciodt=0,5&hl=en",17,"2021-12-19 16:31:41","","","","",,,,,39,7.80,10,4,5,"In this paper, we propose novel cross-layer cooperative schemes for detecting blackhole attack that commonly targets the quality of service secure optimized link state routing protocol (QoS-OLSR) in vehicular ad-hoc networks (VANETs). The QoS-OLSR relies mainly …","","https://scholar.google.com/scholar?q=related:5esHiUmdEcgJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
38,"SHH Nazhad, M Shojafar, ...","An efficient routing protocol for the QoS support of large‐scale MANETs",2018,"International Journal …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.3384","https://scholar.google.com/scholar?cites=16216615930339827010&as_sdt=2005&sciodt=0,5&hl=en",15,"2021-12-19 16:31:41","","10.1002/dac.3384","","",,,,,38,12.67,13,3,3,"The hierarchical routing algorithm is categorized as a kind of routing method using node clustering to create a hierarchical structure in large‐scale mobile ad hoc network (LMANET). In this paper, we proposed a new hierarchical clustering algorithm (HCAL) and a …","https://www.academia.edu/download/54040469/14378609.pdf","https://scholar.google.com/scholar?q=related:Qp3Y8kT-DOEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
34,"HR Arkian, RE Atani, A Pourkhalili, S Kamali","A Stable Clustering Scheme Based on Adaptive Multiple Metric in Vehicular Ad-hoc Networks.",2015,"J. Inf. Sci. Eng.","Citeseer","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.678.8933&rep=rep1&type=pdf","https://scholar.google.com/scholar?cites=7606481375355553739&as_sdt=2005&sciodt=0,5&hl=en",19,"2021-12-19 16:31:41","PDF","","","",,,,,34,5.67,9,4,6,"ABSTRACT Vehicular Ad-hoc Networks (VANETs) are the special class of Mobile Ad-hoc Networks (MANETs) with high mobility and frequent changes of topology. Clustering is applied in VANETs to divide the network into smaller groups of mobile vehicles and improve …","http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.678.8933&rep=rep1&type=pdf","https://scholar.google.com/scholar?q=related:y0exkIKmj2kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
32,"H Bello-Salau, AM Aibinu, Z Wang, ...","An optimized routing algorithm for vehicle ad-hoc networks",2019,"… Science and Technology …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2215098618301162","https://scholar.google.com/scholar?cites=10006084157916251858&as_sdt=2005&sciodt=0,5&hl=en",21,"2021-12-19 16:31:41","HTML","","","",,,,,32,16.00,8,4,2,"Efficient routing algorithms are essential to guarantee reliable communication in Vehicular Adhoc Networks (VANETs). In this paper, we present a twofold approach entailing the design of a new route metric for VANET communication, which considers important …","https://www.sciencedirect.com/science/article/pii/S2215098618301162","https://scholar.google.com/scholar?q=related:0gZD8YbA3IoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
30,"T Dbouk, A Mourad, H Otrok, H Tout, ...","A novel ad-hoc mobile edge cloud offering security services through intelligent resource-aware offloading",2019,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8823954/","https://scholar.google.com/scholar?cites=5805424266565913959&as_sdt=2005&sciodt=0,5&hl=en",24,"2021-12-19 16:31:41","","","","",,,,,30,15.00,6,5,2,"While the usage of smart devices is increasing, security attacks and malware affecting such terminals are briskly evolving as well. Mobile security suites exist to defend devices against malware and other intrusions. However, they require extensive resources not continuously …","https://laur.lau.edu.lb:8443/xmlui/bitstream/handle/10725/12695/%28Postprint%29%20A%20Novel.pdf?sequence=2&isAllowed=y","https://scholar.google.com/scholar?q=related:Zw0Yq5wCkVAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
29,"MM Joe, B Ramakrishnan","WVANET: Modelling a novel web based communication architecture for vehicular network",2015,"Wireless personal communications","Springer","https://link.springer.com/article/10.1007/s11277-015-2886-0","https://scholar.google.com/scholar?cites=10162264723383646193&as_sdt=2005&sciodt=0,5&hl=en",20,"2021-12-19 16:31:41","","10.1007/s11277-015-2886-0","","",,,,,29,4.83,15,2,6,"Abstract Vehicular Ad hoc Network (VANET) is considered as most emerging technology for the past decade of years. Research in VANET brings up new communication architecture for reliable communication. This paper proposes a novel communication architecture for …","","https://scholar.google.com/scholar?q=related:8ffDhuydB40J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
29,"X Bao, H Li, G Zhao, L Chang, J Zhou, Y Li","Efficient clustering V2V routing based on PSO in VANETs",2020,"Measurement","Elsevier","https://www.sciencedirect.com/science/article/pii/S0263224119311704","https://scholar.google.com/scholar?cites=12600723529580248444&as_sdt=2005&sciodt=0,5&hl=en",25,"2021-12-19 16:31:41","","","","",,,,,29,29.00,5,6,1,"To improve the efficiency of V2V, Efficient Clustering V2V Routing Based on PSO (Particle Swarm Optimization) in VANETs (CRBP) is proposed in this paper. First, vehicle nodes with identical moving directions are defined and the cluster heads are selected. Second, for the …","https://www.researchgate.net/profile/Haijian-Li-2/publication/337535012_Efficient_clustering_V2V_routing_based_on_PSO_in_VANETs/links/5df9b3da299bf10bc3636078/Efficient-clustering-V2V-routing-based-on-PSO-in-VANETs.pdf","https://scholar.google.com/scholar?q=related:fH2J5UnD3q4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
28,"R Baiad, H Otrok, S Muhaidat, ...","Cooperative cross layer detection for blackhole attack in VANET-OLSR",2014,"… and Mobile Computing …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/6906469/","https://scholar.google.com/scholar?cites=15062469793481368051&as_sdt=2005&sciodt=0,5&hl=en",22,"2021-12-19 16:31:41","","","","",,,,,28,4.00,7,4,7,"In this paper, we address the problem of detecting blackhole attack targeting the Multi Point Relays (MPRs), using Vehicular Ad hoc networks-Secure Optimized Link State Routing protocol (VANET-OLSR). In the literature, watchdog model was proposed to detect network …","","https://scholar.google.com/scholar?q=related:8yGCCHmkCNEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
28,"M Ali, AW Malik, AU Rahman, S Iqbal, ...","Position-based emergency message dissemination for Internet of vehicles",2019,"International …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1550147719861585","https://scholar.google.com/scholar?cites=5766682898650736858&as_sdt=2005&sciodt=0,5&hl=en",26,"2021-12-19 16:31:41","","10.1177/1550147719861585","","",,,,,28,14.00,6,5,2,"With the advancement in communication technologies, Internet of vehicles presents a new set of opportunities to efficiently manage transportation problems using vehicle-to-vehicle communication. However, high mobility in vehicular networks causes frequent changes in …","https://journals.sagepub.com/doi/pdf/10.1177/1550147719861585","https://scholar.google.com/scholar?q=related:2qhlCotfB1AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
27,"Z Li, Y Wu","Smooth mobility and link reliability-based optimized link state routing scheme for MANETs",2017,"IEEE Communications Letters","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7820094/","https://scholar.google.com/scholar?cites=5838834617129820600&as_sdt=2005&sciodt=0,5&hl=en",23,"2021-12-19 16:31:41","","","","",,,,,27,6.75,14,2,4,"Link reliability metrics are of great significance in routing design for mobile ad hoc networks (MANETs). In this letter, we propose a novel optimized link state routing (OLSR) scheme named smooth mobility and link reliability-based OLSR (SMLR_OLSR). It is implemented on …","","https://scholar.google.com/scholar?q=related:uOFGGCa1B1EJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
26,"NM Al-Kharasani, ZA Zukarnain, ...","An adaptive relay selection scheme for enhancing network stability in VANETs",2020,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8999529/","https://scholar.google.com/scholar?cites=13549541303263815420&as_sdt=2005&sciodt=0,5&hl=en",43,"2021-12-19 16:31:41","","","","",,,,,26,26.00,9,3,1,"Vehicular ad hoc networks (VANETs) are a special type of wireless ad hoc network that requires highly scalable routing strategies to establishing reliable end-to-end communication. Because of the high dynamic of VANETs, the mobility of vehicle nodes …","https://ieeexplore.ieee.org/iel7/6287639/8948470/08999529.pdf","https://scholar.google.com/scholar?q=related:_OaF2gakCbwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
24,"Y Zeng, M Qiu, Z Ming, M Liu","Senior2local: A machine learning based intrusion detection method for vanets",2018,"International conference on smart …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-05755-8_41","https://scholar.google.com/scholar?cites=8047533652224412462&as_sdt=2005&sciodt=0,5&hl=en",39,"2021-12-19 16:31:41","","10.1007/978-3-030-05755-8_41","","",,,,,24,8.00,6,4,3,"Abstract Vehicular Ad-hoc Network (VANET) is a heterogeneous network of resource-constrained nodes such as smart vehicles and Road Side Units (RSUs) communicating in a high mobility environment. Concerning the potentially malicious misbehaves in VANETs …","https://drive.google.com/file/d/1ag2PXKAmdYJitQFMAhwGCnnVcZ6SCDfK/view","https://scholar.google.com/scholar?q=related:LovWEjiVrm8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
23,"SA Rashid, L Audah, MM Hamdi, S Alani","Prediction Based Efficient Multi-hop Clustering Approach with Adaptive Relay Node Selection for VANET.",2020,"J. Commun.","researchgate.net","https://www.researchgate.net/profile/Mustafa-Hamdi/publication/339843085_Prediction_Based_Efficient_Multi-hop_Clustering_Approach_with_Adaptive_Relay_Node_Selection_for_VANET/links/5e68aa67299bf1744f72dd13/Prediction-Based-Efficient-Multi-hop-Clustering-Approach-with-Adaptive-Relay-Node-Selection-for-VANET.pdf","https://scholar.google.com/scholar?cites=516635445682244531&as_sdt=2005&sciodt=0,5&hl=en",28,"2021-12-19 16:31:41","PDF","","","",,,,,23,23.00,6,4,1,"In recent years to improve the conventional vehicular ad-hoc network performance an intelligent incorporated vehicle are introduced. Designing of prediction based multi-hop clustering approach for VANET is a major challenge due to the dynamic change of network …","https://www.researchgate.net/profile/Mustafa-Hamdi/publication/339843085_Prediction_Based_Efficient_Multi-hop_Clustering_Approach_with_Adaptive_Relay_Node_Selection_for_VANET/links/5e68aa67299bf1744f72dd13/Prediction-Based-Efficient-Multi-hop-Clustering-Approach-with-Adaptive-Relay-Node-Selection-for-VANET.pdf","https://scholar.google.com/scholar?q=related:swtEWjN1KwcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
23,"A Mukherjee, N Dey, D De","EdgeDrone: QoS aware MQTT middleware for mobile edge computing in opportunistic Internet of Drone Things",2020,"Computer Communications","Elsevier","https://www.sciencedirect.com/science/article/pii/S0140366419315750","https://scholar.google.com/scholar?cites=9624380514777298243&as_sdt=2005&sciodt=0,5&hl=en",34,"2021-12-19 16:31:41","","","","",,,,,23,23.00,8,3,1,"Internet of Things is a crucial research empire in the current era which enables a wide diversity of applications. One of the emerging classes of technology in recent age dominate the universe of IoT is the concept of the Internet of Drones Thing (IoDT). The following work …","","https://scholar.google.com/scholar?q=related:Q_V9BharkIUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
21,"M Oche, RM Noor, JI Aghinya","Network centric QoS performance evaluation of IPTV transmission quality over VANETs",2015,"Computer Communications","Elsevier","https://www.sciencedirect.com/science/article/pii/S0140366414003661","https://scholar.google.com/scholar?cites=242798469677465500&as_sdt=2005&sciodt=0,5&hl=en",29,"2021-12-19 16:31:41","","","","",,,,,21,3.50,7,3,6,"Abstract Internet Protocol Television (IPTV) traffic streaming over vehicular ad hoc networks (VANETs) challenge could be distinguished by the frequent VANETs topology change, paired with real-time streaming of IPTV traffic which requires high bandwidth and strict …","https://www.researchgate.net/profile/Michael-Oche/publication/270345166_Network_centric_QoS_performance_evaluation_of_IPTV_transmission_quality_over_VANETs/links/5bc977f6299bf17a1c5f7d78/Network-centric-QoS-performance-evaluation-of-IPTV-transmission-quality-over-VANETs.pdf","https://scholar.google.com/scholar?q=related:nD8i-euXXgMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
21,"Y Hernafi, MB Ahmed, M Bouhorma","ACO and PSO algorithms for developing a new communication model for VANET applications in smart cities",2017,"Wireless Personal Communications","Springer","https://link.springer.com/article/10.1007/s11277-017-4286-0","https://scholar.google.com/scholar?cites=17435199968302353131&as_sdt=2005&sciodt=0,5&hl=en",32,"2021-12-19 16:31:41","","10.1007/s11277-017-4286-0","","",,,,,21,5.25,7,3,4,"Traffic congestion is a major mobility problem, which generates enormous economic resources and causes serious problems for the most dense of cities. Intelligent transportation systems based on vehicular ad-doc network (VANET) communications will …","","https://scholar.google.com/scholar?q=related:60qQ2v5F9vEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
20,"MA Ferrag, A Ahmim","ESSPR: an efficient secure routing scheme based on searchable encryption with vehicle proxy re-encryption for vehicular peer-to-peer social network",2017,"Telecommunication Systems","Springer","https://link.springer.com/article/10.1007/s11235-017-0299-y","https://scholar.google.com/scholar?cites=12446797499173104794&as_sdt=2005&sciodt=0,5&hl=en",27,"2021-12-19 16:31:41","","10.1007/s11235-017-0299-y","","",,,,,20,5.00,10,2,4,"In this paper, we propose an Efficient Secure routing Scheme based on searchable encryption with vehicle Proxy Re-encryption, called ESSPR, for achieving privacy preservation of message in vehicular peer-to-peer social network (VP2PSN). Specifically …","","https://scholar.google.com/scholar?q=related:muxuKWHou6wJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
20,"SA Rashid, L Audah, MM Hamdi, ...","Reliable and efficient data dissemination scheme in VANET: a review",2020,"International Journal of …","researchgate.net","https://www.researchgate.net/profile/Mustafa-Hamdi/publication/343194004_Reliable_and_efficient_data_dissemination_scheme_in_VANET_a_review/links/5f1b480892851cd5fa44d797/Reliable-and-efficient-data-dissemination-scheme-in-VANET-a-review.pdf","https://scholar.google.com/scholar?cites=4493165856320079859&as_sdt=2005&sciodt=0,5&hl=en",54,"2021-12-19 16:31:41","PDF","","","",,,,,20,20.00,5,4,1,"Vehicular ad-hoc network (VANET), identified as a mobile ad hoc network MANETs with several added constraints. Basically, in VANETs, the network is established on the fly based on the availability of vehicles on roads and supporting infrastructures along the roads, such …","https://www.researchgate.net/profile/Mustafa-Hamdi/publication/343194004_Reliable_and_efficient_data_dissemination_scheme_in_VANET_a_review/links/5f1b480892851cd5fa44d797/Reliable-and-efficient-data-dissemination-scheme-in-VANET-a-review.pdf","https://scholar.google.com/scholar?q=related:80ffXoruWj4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
