Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"H Sami, A Mourad, H Otrok, ...","Fscaler: Automatic resource scaling of containers in fog clusters using reinforcement learning",2020,"… and Mobile Computing …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9148401/","https://scholar.google.com/scholar?cites=3758340659779259874&as_sdt=2005&sciodt=0,5&hl=en",14,"2021-12-19 16:33:53","","","","",,,,,5,5.00,1,4,1,"Several studies leverage fog computing as a solution to overcome cloud delays, including computation, network, and data storage. Along with the increase in demands for computing resources in fog infrastructures, heterogeneous fog devices are used towards forming highly …","https://www.researchgate.net/profile/Azzam-Mourad/publication/343244224_FScaler_Automatic_Resource_Scaling_of_Containers_in_Fog_Clusters_Using_Reinforcement_Learning/links/5f95b5c2a6fdccfd7b7f6da9/FScaler-Automatic-Resource-Scaling-of-Containers-in-Fog-Clusters-Using-Reinforcement-Learning.pdf","https://scholar.google.com/scholar?q=related:4s0M4-pOKDQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"C Miao, G Dai, L Chen, H Jin, Q Chen","A Node Localization Verification Model for WSN",2016,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-31854-7_27","https://scholar.google.com/scholar?cites=6041123493305106822&as_sdt=2005&sciodt=0,5&hl=en",8,"2021-12-19 16:33:53","","10.1007/978-3-319-31854-7_27","","",,,,,4,0.80,1,5,5,"Localization is one of the most important technologies in wireless sensor networks. Range-based localization methods are widely used in many applications. However, traditional RSS-based methods cannot work well in scenarios with unreliable anchors. A reputation scheme …","","https://scholar.google.com/scholar?q=related:hsG3Vs9h1lMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
4,"H Sami, A Mourad, H Otrok, ...","Demand-Driven Deep Reinforcement Learning for Scalable Fog and Service Placement",2021,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9416796/","https://scholar.google.com/scholar?cites=8998968156978449359&as_sdt=2005&sciodt=0,5&hl=en",16,"2021-12-19 16:33:53","","","","",,,,,4,4.00,1,4,1,"The increasing number of Internet of Things (IoT) devices necessitates the need for a more substantial fog computing infrastructure to support the users' demand for services. In this context, the placement problem consists of selecting fog resources and mapping services to …","https://www.researchgate.net/profile/Hani-Sami-2/publication/351080915_Demand-Driven_Deep_Reinforcement_Learning_for_Scalable_Fog_and_Service_Placement/links/6083ac718ea909241e1ee47d/Demand-Driven-Deep-Reinforcement-Learning-for-Scalable-Fog-and-Service-Placement.pdf","https://scholar.google.com/scholar?q=related:z4vANdzB4nwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"Y Yu, Z Ning, Q Song, L Guo, ...","A dynamic cooperative monitor node selection algorithm in wireless mesh networks",2015,"2015 IEEE 17th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7336433/","https://scholar.google.com/scholar?cites=16199305375306784563&as_sdt=2005&sciodt=0,5&hl=en",12,"2021-12-19 16:33:53","","","","",,,,,3,0.50,1,5,6,"Wireless Mesh Network (WMN) is developed as an emerging key solution for wireless broadband connectivity through a flexible and cost-effective way. However, due to the lack of a physical line of defense, the security in such a network is a big concern. Intrusion …","","https://scholar.google.com/scholar?q=related:M588R2l-z-AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"D Al-Terri, H Otrok, H Barada, ...","Q-DSR protocol in vehicular ad-hoc networks",2015,"… on Innovations in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7381533/","https://scholar.google.com/scholar?cites=16189183061209518732&as_sdt=2005&sciodt=0,5&hl=en",13,"2021-12-19 16:33:53","","","","",,,,,3,0.50,1,4,6,"Multimedia streaming services in vehicular ad-hoc networks (VANETs) became a focus of many researchers. Achieving stable and high streaming rate under the high dynamic topology is considered a major challenge in such networks. Several approaches have been …","https://www.researchgate.net/profile/Raed-Shubair-2/publication/304294419_Q-DSR_protocol_in_vehicular_ad-hoc_networks/links/5fbe9f68299bf104cf7973e3/Q-DSR-protocol-in-vehicular-ad-hoc-networks.pdf","https://scholar.google.com/scholar?q=related:jBIqXziIq-AJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"M Kadadha, H Otrok","A blockchain-enabled relay selection for QoS-OLSR in urban VANET: A Stackelberg game model",2021,"Ad Hoc Networks","Elsevier","https://www.sciencedirect.com/science/article/pii/S1570870521000615","https://scholar.google.com/scholar?cites=6939091684872928528&as_sdt=2005&sciodt=0,5&hl=en",17,"2021-12-19 16:33:53","","","","",,,,,3,3.00,2,2,1,"In this paper, a blockchain-enabled Stackelberg game model is proposed for the Quality-of-Service Optimized Link State Routing (QoS-OLSR) protocol in urban VANET. While QoS-OLSR protocols introduce game models, Stackelberg in specific, to select stable relays, the …","https://www.researchgate.net/profile/Maha-Kadadha/publication/350611966_A_blockchain-enabled_relay_selection_for_QoS-OLSR_in_urban_VANET_A_Stackelberg_game_model/links/60abb32592851ca9dcde542e/A-blockchain-enabled-relay-selection-for-QoS-OLSR-in-urban-VANET-A-Stackelberg-game-model.pdf","https://scholar.google.com/scholar?q=related:EL23XB-bTGAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
3,"H Sami, H Otrok, J Bentahar, ...","AI-based Resource Provisioning of IoE Services in 6G: A Deep Reinforcement Learning Approach",2021,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9380677/","https://scholar.google.com/scholar?cites=1142297934495883516&as_sdt=2005&sciodt=0,5&hl=en",23,"2021-12-19 16:33:53","","","","",,,,,3,3.00,1,4,1,"Currently, researchers have motivated a vision of 6G for empowering the new generation of the Internet of Everything (IoE) services that are not supported by 5G. In the context of 6G, more computing resources are required, a problem that is dealt with by Mobile Edge …","https://www.researchgate.net/profile/Hani-Sami-2/publication/350148832_AI-based_Resource_Provisioning_of_IoE_Services_in_6G_A_Deep_Reinforcement_Learning_Approach/links/6060bea3299bf17367776d24/AI-based-Resource-Provisioning-of-IoE-Services-in-6G-A-Deep-Reinforcement-Learning-Approach.pdf","https://scholar.google.com/scholar?q=related:_CBKVetB2g8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
2,"毛科技, 金洪波, 苗春雨, 邬锦彬, 雷艳静, 陈庆章","无线传感器网络中的节点位置验证方法",2015,"传感技术学报","cqvip.com","http://www.cqvip.com/qk/97263x/201506/665778874.html","https://scholar.google.com/scholar?cites=4659456141449379098&as_sdt=2005&sciodt=0,5&hl=en",15,"2021-12-19 16:33:53","","","","",,,,,2,0.33,0,6,6,"节点位置信息是感测数据的重要上下文信息, 节点自定位技术是无线传感器网络的支撑技术之一. 在基于信标节点的定位技术中, 信标节点位置的可靠性是影响网络服务质量的关键因素. 针对信标节点位置漂移和恶意信标节点引起定位精度下降的问题, 提出了一种基于信誉模型的 …","","https://scholar.google.com/scholar?q=related:Gj2afay2qUAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
1,"A Alharbi, H Alyami, M Poongodi, HT Rauf, ...","Intelligent scaling for 6G IoE services for resource provisioning",2021,"PeerJ Computer …","peerj.com","https://peerj.com/articles/cs-755/","https://scholar.google.com/scholar?cites=15694973505972891634&as_sdt=2005&sciodt=0,5&hl=en",18,"2021-12-19 16:33:53","HTML","","","",,,,,1,1.00,0,5,1,"The proposed research motivates the 6G cellular networking for the Internet of Everything's (IoE) usage empowerment that is currently not compatible with 5G. For 6G, more innovative technological resources are required to be handled by Mobile Edge Computing (MEC) …","https://peerj.com/articles/cs-755/",""
0,"YS Shahin, S Al Ayyat, SG Aly","Directional-IPeR: Enhanced Direction and Interest Aware Peoplerank for Opportunistic Mobile Social Networks.",2020,"PECCS","fount.aucegypt.edu","https://fount.aucegypt.edu/cgi/viewcontent.cgi?filename=3&article=2516&context=etds&type=additional","",19,"2021-12-19 16:33:53","PDF","","","",,,,,0,0.00,0,3,1,"Network infrastructures are being continuously challenged by virtue of increased demand, resource-hungry applications, and at times of crisis when people need to work from homes such as the current Covid-19 epidemic situation, where most of the countries applied partial …","https://fount.aucegypt.edu/cgi/viewcontent.cgi?filename=3&article=2516&context=etds&type=additional","https://scholar.google.com/scholar?q=related:84MMBMDknwQJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"A Hammoud, H Otrok, A Mourad, Z Dziong","Stable federated fog formation: An evolutionary game theoretical approach",2021,"Future Generation Computer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X21001710","",20,"2021-12-19 16:33:53","","","","",,,,,0,0.00,0,4,1,"Instability within fog federations is considered as a serious problem that degrades the performance of the provided services. The latter may affect the service availability due to fog providers withdrawing their resources. It may either lead to failures for some users …","http://icaangroup.com/wp-content/uploads/2021/06/4.pdf","https://scholar.google.com/scholar?q=related:1cexCAWo-OYJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"T Lin, P Wu, F Gao, T Wu","Intrusion Detection for Mobile Ad Hoc Networks Based on Node Reputation",2019,"INTERNATIONAL JOURNAL OF …","univagora.ro","http://www.univagora.ro/jour/index.php/ijccc/article/view/3629","",21,"2021-12-19 16:33:53","","","","",,,,,0,0.00,0,4,2,"The mobile ad hoc network (MANET) is more vulnerable to attacks than traditional networks, due to the high mobility of nodes, the weakness of transmission media and the absence of central node. To overcome the vulnerability, this paper mainly studies the way to detect …","http://www.univagora.ro/jour/index.php/ijccc/article/download/3629/1320","https://scholar.google.com/scholar?q=related:nxWKDo6KMk4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"S Sirisala, S Rama Krishna","Fuzzy COmplex PRoportional ASsessment of alternatives‐based Node Cooperation Enforcing Trust Estimation Scheme for enhancing Quality of Service during …",2021,"International Journal of …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/dac.4767","",22,"2021-12-19 16:33:53","","10.1002/dac.4767","","",,,,,0,0.00,0,2,1,"Trust is considered as the most significant factor that helps in enforcing cooperation among the autonomous nodes of Mobile Ad hoc Network (MANETs). The computation of trust is essential for assessing the level of cooperation rendered by each individual mobile toward …","","https://scholar.google.com/scholar?q=related:GAsYKNoI8XwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"YS Shahin","Enhanced Interest Aware PeopleRank for Opportunistic Mobile Social Networks",2021,"","fount.aucegypt.edu","https://fount.aucegypt.edu/etds/1511/","",24,"2021-12-19 16:33:53","","","","",,,,,0,0.00,0,1,1,"Network infrastructures are being continuously challenged by increased demand, resource-hungry applications, and at times of crisis when people need to work from homes such as the current Covid-19 epidemic situation, where most of the countries applied partial or …","https://fount.aucegypt.edu/cgi/viewcontent.cgi?article=2516&context=etds","https://scholar.google.com/scholar?q=related:pvI02y0QZd0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"R Islambouli, Z Sweidan, A Mourad, ...","Towards Trust-Aware IoT Hashing Offloading in Mobile Edge Computing",2020,"2020 International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9148480/","",25,"2021-12-19 16:33:53","","","","",,,,,0,0.00,0,4,1,"The massive increase of IoT connected devices is imposing various challenges at different dimensions due to the constrained capabilities of devices and huge requirements of applications. Attributed to the benefits it offers in terms of time and cost, pushing security …","https://www.researchgate.net/profile/Azzam-Mourad/publication/343249764_Towards_Trust-Aware_IoT_Hashing_Offloading_in_Mobile_Edge_Computing/links/5f95b2ca458515b7cf9e9e83/Towards-Trust-Aware-IoT-Hashing-Offloading-in-Mobile-Edge-Computing.pdf","https://scholar.google.com/scholar?q=related:J0Wq9O4_0-YJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"YU Mengyang, LIN Hui, T Youliang","New cross-layer reputation mechanism for mobile cloud computing",,"Chinese Journal of Netword …","infocomm-journal.com","http://www.infocomm-journal.com/cjnis/EN/10.11959/j.issn.2096-109x.2018021","",26,"2021-12-19 16:33:53","","10.11959/j.issn.2096-109x.2018021","","",,,,,0,0.00,0,3,,"Users are facing increasingly serious security threats such as data leakage and privacy exposure while using various mobile cloud services. Based on the data security and privacy protection for mobile cloud computing research background, combining the cross-layer …","http://www.infocomm-journal.com/cjnis/EN/article/downloadArticleFile.do?attachType=PDF&id=167138","https://scholar.google.com/scholar?q=related:4lwY9W5BCZ4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"夏有华, 许力, 林晖, 周赵斌","一种基于 VCG 机制的物联网安全路由协议",2015,"福建师范大学学报: 自然科学版","cqvip.com","http://www.cqvip.com/qk/94783x/201505/666080798.html","",27,"2021-12-19 16:33:53","","","","",,,,,0,0.00,0,4,6,"设计安全的路由协议以确保网络与隐私信息安全是物联网面临的一个巨大挑战. 将机制设计理论引入物联网安全路由协议的设计中, 提出一种新的VCG (Vickrey-Clark-Groves) 机制, 然后将VCG 机制应用到路由协议中, 设计出安全路由协议PALX, 并分析证明了PALX …","","https://scholar.google.com/scholar?q=related:AT14gyrtRX4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
0,"于孟洋, 林晖, 田有亮","移动云计算中一种新的跨层信誉机制",2018,"网络与信息安全学报","infocomm-journal.com","http://www.infocomm-journal.com/cjnis/CN/abstract/abstract167138.shtml","",28,"2021-12-19 16:33:53","","","","",,,,,0,0.00,0,3,3,"用户在使用各种移动云服务的同时, 面临日益严重的数据泄露和隐私暴露等安全威胁. 以移动云计算中的数据安全和隐私保护为研究背景, 将跨层设计与信誉机制相结合, 在节点之间的信誉评估过程中引入MAC (media access control) 层和网络层中影响用户信誉的 …","http://www.infocomm-journal.com/cjnis/CN/article/downloadArticleFile.do?attachType=PDF&id=167138","https://scholar.google.com/scholar?q=related:IoSRpM4hyKkJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
