Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
18,"T Halabi, M Zulkernine","Trust-based cooperative game model for secure collaboration in the internet of vehicles",2019,"ICC 2019-2019 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8762069/","https://scholar.google.com/scholar?cites=12314102205248310157&as_sdt=2005&sciodt=0,5&hl=en",12,"2021-12-19 16:32:26","","","","",,,,,18,9.00,9,2,2,"The Internet of Vehicles (IoV) is an emerging computing paradigm that delivers intelligent transportation services. In an IoV system, the legitimacy, reliability, and accuracy of circulating data have a direct impact on decisions and operations, and eventually, public …","","https://scholar.google.com/scholar?q=related:jQuud7Z65KoJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"B Ray, A Saha, S Khatua, S Roy","Quality and profit assured trusted cloud federation formation: Game theory based approach",2018,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8356142/","https://scholar.google.com/scholar?cites=5709818313156143997&as_sdt=2005&sciodt=0,5&hl=en",11,"2021-12-19 16:32:26","","","","",,,,,17,5.67,4,4,3,"With more awareness and growth in the cloud market, demands for computational resources have increased in order to provide services to the cloud users. Sometimes it is difficult for an individual cloud service provider (CSP) to meet the level of promised quality of service (QoS) …","","https://scholar.google.com/scholar?q=related:fSux_4BZPU8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
17,"H Kaid, A Al-Ahmari, Z Li, R Davidrajuh","Single controller-based colored Petri nets for deadlock control in automated manufacturing systems",2020,"Processes","mdpi.com","https://www.mdpi.com/601770","https://scholar.google.com/scholar?cites=9102915549163588771&as_sdt=2005&sciodt=0,5&hl=en",15,"2021-12-19 16:32:26","","","","",,,,,17,17.00,4,4,1,"Deadlock control approaches based on Petri nets are usually implemented by adding control places and related arcs to the Petri net model of a system. The main disadvantage of the existing policies is that many control places and associated arcs are added to the initially …","https://www.mdpi.com/2227-9717/8/1/21/htm","https://scholar.google.com/scholar?q=related:o4xGcHYNVH4J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
15,"T Halabi, M Bellaiche","Towards security-based formation of cloud federations: A game theoretical approach",2018,"IEEE Transactions on Cloud Computing","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8327924/","https://scholar.google.com/scholar?cites=4933667137207134060&as_sdt=2005&sciodt=0,5&hl=en",7,"2021-12-19 16:32:26","","","","",,,,,15,5.00,8,2,3,"Cloud federations allow Cloud Service Providers (CSPs) to deliver more efficient service performance by interconnecting their Cloud environments and sharing their resources. However, the security of the federated service could be compromised if the resources are …","","https://scholar.google.com/scholar?q=related:bOc_IR_od0QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
14,"OA Wahab, R Cohen, J Bentahar, H Otrok, A Mourad, ...","An endorsement-based trust bootstrapping approach for newcomer cloud services",2020,"Information …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0020025520302838","https://scholar.google.com/scholar?cites=2921238211967534338&as_sdt=2005&sciodt=0,5&hl=en",14,"2021-12-19 16:32:26","","","","",,,,,14,14.00,2,6,1,"This paper addresses the challenge of providing trustworthy recommendations on newly deployed cloud services/resources for which little or no evidence about their trustworthiness is available. We also provide a two-level dishonesty discouragement mechanism to fight …","https://www.researchgate.net/profile/Omar-Wahab/publication/340450279_An_Endorsement-based_Trust_Bootstrapping_Approach_for_Newcomer_Cloud_Services/links/5e8d025892851c2f5288651e/An-Endorsement-based-Trust-Bootstrapping-Approach-for-Newcomer-Cloud-Services.pdf","https://scholar.google.com/scholar?q=related:AkWfKK1SiigJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
14,"S Arisdakessian, OA Wahab, A Mourad, ...","FoGMatch: an intelligent multi-criteria IoT-Fog scheduling approach using game theory",2020,"IEEE/ACM …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9109632/","https://scholar.google.com/scholar?cites=17236252303596050863&as_sdt=2005&sciodt=0,5&hl=en",20,"2021-12-19 16:32:26","","","","",,,,,14,14.00,4,4,1,"Cloud computing has long been the main backbone that Internet of Things (IoT) devices rely on to accommodate their storage and analytical needs. However, the fact that cloud systems are often located quite far from the IoT devices and the emergence of delay-critical IoT …","https://www.researchgate.net/profile/Sarhad-Arisdakessian-2/publication/341958501_FoGMatch_An_Intelligent_Multi-Criteria_IoT-Fog_Scheduling_Approach_Using_Game_Theory/links/5ee328c5458515814a582f5c/FoGMatch-An-Intelligent-Multi-Criteria-IoT-Fog-Scheduling-Approach-Using-Game-Theory.pdf","https://scholar.google.com/scholar?q=related:r9nZBiZ4M-8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"A Abusitta, M Bellaiche, ...","A trust-based game theoretical model for cooperative intrusion detection in multi-cloud environments",2018,"2018 21st Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8401625/","https://scholar.google.com/scholar?cites=15995833516771025398&as_sdt=2005&sciodt=0,5&hl=en",13,"2021-12-19 16:32:26","","","","",,,,,13,4.33,4,3,3,"Cloud systems are becoming more complex and vulnerable to attacks. Cyber attacks are also becoming more sophisticated and harder to detect. Therefore, it is increasingly difficult for a single cloud-based intrusion detection system (IDS) to detect all attacks, because of …","https://publications.polymtl.ca/4199/1/2018_Abusitta_Trust-based_game_theoretical_model_cooperative.pdf","https://scholar.google.com/scholar?q=related:9qFsfdWd_N0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"A Hammoud, H Otrok, A Mourad, ...","On the detection of passive malicious providers in cloud federations",2018,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8515222/","https://scholar.google.com/scholar?cites=11647659055626618922&as_sdt=2005&sciodt=0,5&hl=en",18,"2021-12-19 16:32:26","","","","",,,,,13,4.33,3,4,3,"Cloud federation has emerged as a new business architecture which aims to help cloud providers cope with the increased waves of demands on their resources and services. Although plenty of solutions have been proposed trying to ensure the optimal formation of …","https://www.researchgate.net/profile/Ahmad-Hammoud/publication/328624320_On_the_Detection_of_Passive_Malicious_Providers_in_Cloud_Federations/links/5d5909c892851cb74c74d12b/On-the-Detection-of-Passive-Malicious-Providers-in-Cloud-Federations.pdf","https://scholar.google.com/scholar?q=related:Koh8-zLMpKEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
13,"B Ray, A Saha, S Khatua, S Roy","Proactive fault-tolerance technique to enhance reliability of cloud service in cloud federation environment",2020,"IEEE Transactions on Cloud …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8964469/","https://scholar.google.com/scholar?cites=13974081569276782735&as_sdt=2005&sciodt=0,5&hl=en",28,"2021-12-19 16:32:26","","","","",,,,,13,13.00,3,4,1,"Cloud federation is a new computing paradigm that has paved the way for cloud service providers (CSPs) to offer their unused resources (virtual machine) to other CSPs when their resource demands are low. Federation also allows CSPs to outsource their resource …","","https://scholar.google.com/scholar?q=related:j2gTPybp7cEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"MM Abdelhakam, MM Elmesalawy, ...","A cooperation strategy based on bargaining game for fair user-centric clustering in cloud-RAN",2018,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8333753/","https://scholar.google.com/scholar?cites=14484533657663912651&as_sdt=2005&sciodt=0,5&hl=en",16,"2021-12-19 16:32:26","","","","",,,,,12,4.00,4,3,3,"Coordinated multi-point (CoMP) has emerged as a promising concept for improving the overall network throughput, where each user is attached with a group of radio heads called a cluster. In this letter, a user-centric clustering scheme in cloud radio access network is …","","https://scholar.google.com/scholar?q=related:yzo_ip5mA8kJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
12,"OA Wahab, J Bentahar, H Otrok, ...","How to distribute the detection load among virtual machines to maximize the detection of distributed attacks in the cloud?",2016,"2016 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7557468/","https://scholar.google.com/scholar?cites=4345593968807652092&as_sdt=2005&sciodt=0,5&hl=en",17,"2021-12-19 16:32:26","","","","",,,,,12,2.40,3,4,5,"Security has been identified to be the principal stumbling-block preventing users and enterprises from moving their businesses to the cloud. The reason is that cloud systems, besides inheriting all the vulnerabilities of the traditional computing systems, appeal to new …","https://www.researchgate.net/profile/Omar-Wahab/publication/307573126_How_to_Distribute_the_Detection_Load_among_Virtual_Machines_to_Maximize_the_Detection_of_Distributed_Attacks_in_the_Cloud/links/5a0bd5c5aca2721a23fa17ad/How-to-Distribute-the-Detection-Load-among-Virtual-Machines-to-Maximize-the-Detection-of-Distributed-Attacks-in-the-Cloud.pdf","https://scholar.google.com/scholar?q=related:_Crc0LCmTjwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
11,"D Qu, X Wang, M Huang, K Li, SK Das, S Wu","A cache-aware social-based QoS routing scheme in Information Centric Networks",2018,"Journal of Network and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1084804518302261","https://scholar.google.com/scholar?cites=5711175571427781888&as_sdt=2005&sciodt=0,5&hl=en",24,"2021-12-19 16:32:26","","","","",,,,,11,3.67,2,6,3,"Due to the rapid expansion of Internet and the huge proliferation of users, Internet has evolved from a host-centric model to a content-oriented model. This implies the in-adaptation of current TCP/IP architecture providing the best performance to end-users and …","https://www.sciencedirect.com/science/article/am/pii/S1084804518302261","https://scholar.google.com/scholar?q=related:AG3XUOwrQk8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
11,"M Taghavi, J Bentahar, H Otrok","Two-stage game theoretical framework for IaaS market share dynamics",2020,"Future Generation Computer Systems","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X18324531","https://scholar.google.com/scholar?cites=2383654868666036659&as_sdt=2005&sciodt=0,5&hl=en",29,"2021-12-19 16:32:26","","","","",,,,,11,11.00,4,3,1,"In this paper, we consider the problem of cloud market share among Infrastructure as a Service (IaaS) providers in a competitive setting. The public cloud market is dominated by few large providers, which prevents a healthy competition that would benefit the end-users …","https://wvvw.monataghavi.com/download/pub/2019-08-fgcs-gamemarketshare.pdf","https://scholar.google.com/scholar?q=related:szH4UXlxFCEJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
10,"BK Ray, A Saha, S Roy","Migration cost and profit oriented cloud federation formation: hedonic coalition game based approach",2018,"Cluster Computing","Springer","https://link.springer.com/article/10.1007/s10586-018-2837-0","https://scholar.google.com/scholar?cites=548617032373451472&as_sdt=2005&sciodt=0,5&hl=en",22,"2021-12-19 16:32:26","","10.1007/s10586-018-2837-0","","",,,,,10,3.33,3,3,3,"Cloud federation has paved the way for cloud service providers (CSP) to collaborate with other CSPs to serve users' resource requests, which are prohibitively high for any single CSP during peak time. Moreover, to entice different CSPs to participate in federation, it is …","","https://scholar.google.com/scholar?q=related:0DpZxEgUnQcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"OA Wahab, J Bentahar, H Otrok, ...","I know you are watching me: Stackelberg-based adaptive intrusion detection strategy for insider attacks in the cloud",2017,"2017 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8029829/","https://scholar.google.com/scholar?cites=6680305223107353304&as_sdt=2005&sciodt=0,5&hl=en",19,"2021-12-19 16:32:26","","","","",,,,,9,2.25,2,4,4,"Insider attacks in which misbehaving Virtual Machines (VMs) take part of the cloud system and learn about its internal vulnerabilities constitute a major threat against cloud resources and infrastructure. This demands setting up continuous and comprehensive security …","https://www.researchgate.net/profile/Omar-Wahab/publication/319637497_I_Know_You_Are_Watching_Me_Stackelberg-Based_Adaptive_Intrusion_Detection_Strategy_for_Insider_Attacks_in_the_Cloud/links/59c5ea8b0f7e9bd2c00568e2/I-Know-You-Are-Watching-Me-Stackelberg-Based-Adaptive-Intrusion-Detection-Strategy-for-Insider-Attacks-in-the-Cloud.pdf","https://scholar.google.com/scholar?q=related:2BqA5jQ2tVwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"N Drawel, J Bentahar, E Shakshuki","Reasoning about trust and time in a system of agents",2017,"Procedia Computer Science","Elsevier","https://www.sciencedirect.com/science/article/pii/S1877050917310384","https://scholar.google.com/scholar?cites=13030930472695091492&as_sdt=2005&sciodt=0,5&hl=en",25,"2021-12-19 16:32:26","","","","",,,,,9,2.25,3,3,4,"The study of trust in Multi-Agent Systems (MASs) has been an area of interest for many researchers over the last years. This is due to the fact that trust is the basis for agent communication wherein entities have to operate in a dynamic and uncertain environment …","https://www.sciencedirect.com/science/article/pii/S1877050917310384/pdf?md5=9ad859520b975acbe56e64cb2c3098dc&pid=1-s2.0-S1877050917310384-main.pdf","https://scholar.google.com/scholar?q=related:JNHNXTkq17QJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"BK Ray, A Saha, S Khatua, S Roy","Toward maximization of profit and quality of cloud federation: solution to cloud federation formation problem",2019,"The Journal of Supercomputing","Springer","https://link.springer.com/article/10.1007/s11227-018-2620-2","https://scholar.google.com/scholar?cites=3980232455712151987&as_sdt=2005&sciodt=0,5&hl=en",26,"2021-12-19 16:32:26","","10.1007/s11227-018-2620-2","","",,,,,9,4.50,2,4,2,"The emergence of cloud computing has led to an astronomical growth in the computing services provided by vendors over the cloud interface. This has led to the paradigm of cloud federations where a group of CSPs collaborate to form a federation for seamless …","","https://scholar.google.com/scholar?q=related:sxk0jlSgPDcJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
9,"MM Moghaddam, MH Manshaei, W Saad, ...","On data center demand response: A cloud federation approach",2019,"IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8760490/","https://scholar.google.com/scholar?cites=4327270582928319935&as_sdt=2005&sciodt=0,5&hl=en",27,"2021-12-19 16:32:26","","","","",,,,,9,4.50,2,4,2,"The significantly high energy consumption of data centers constitutes a major load on the smart power grid. Data center demand response is a promising solution to incentivize the cloud providers to adapt their consumption to the power grid conditions. These policies not …","https://ieeexplore.ieee.org/iel7/6287639/8600701/08760490.pdf","https://scholar.google.com/scholar?q=related:v6VwFquNDTwJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
8,"T Halabi, M Bellaiche, A Abusitta","A cooperative game for online cloud federation formation based on security risk assessment",2018,"2018 5th IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8421856/","https://scholar.google.com/scholar?cites=13875154182208828649&as_sdt=2005&sciodt=0,5&hl=en",21,"2021-12-19 16:32:26","","","","",,,,,8,2.67,3,3,3,"Cloud federations allow Cloud Service Providers (CSPs) to deliver more efficient service performance by interconnecting their Cloud environments and sharing their resources. However, the security of the federated Cloud service could be compromised if the resources …","","https://scholar.google.com/scholar?q=related:6TRVCjdzjsAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"BK Ray, AI Middya, S Roy, ...","Multi-criteria based federation selection in cloud",2017,"2017 9th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7945375/","https://scholar.google.com/scholar?cites=9075917454459426238&as_sdt=2005&sciodt=0,5&hl=en",30,"2021-12-19 16:32:26","","","","",,,,,6,1.50,2,4,4,"Cloud federation has emerged as a new paradigm in which different service providers collaborate to overcome limitation of cloud resource during sudden spikes in demand and improve quality of service (QoS) for delivered cloud services. The growing number of cloud …","https://www.researchgate.net/profile/Asif-Middya-2/publication/317555297_Multi-criteria_based_federation_selection_in_cloud/links/5f8002d8458515b7cf71dcb0/Multi-criteria-based-federation-selection-in-cloud.pdf","https://scholar.google.com/scholar?q=related:vlXSq9Yi9H0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"Z Deng, L Chen, T He, T Meng","A reliability calculation method for web service composition using fuzzy reasoning colored Petri nets and its application on supercomputing cloud platform",2016,"Future Internet","mdpi.com","https://www.mdpi.com/158188","https://scholar.google.com/scholar?cites=11546813369860262763&as_sdt=2005&sciodt=0,5&hl=en",31,"2021-12-19 16:32:26","","","","",,,,,6,1.20,2,4,5,"In order to develop a Supercomputing Cloud Platform (SCP) prototype system using Service-Oriented Architecture (SOA) and Petri nets, we researched some technologies for Web service composition. Specifically, in this paper, we propose a reliability calculation method …","https://www.mdpi.com/1999-5903/8/4/47/htm","https://scholar.google.com/scholar?q=related:a4tADpWFPqAJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"H Labbaci, B Medjahed, Y Aklouf","Learning interactions from web service logs",2017,"International Conference on Database …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-64471-4_22","https://scholar.google.com/scholar?cites=14967046781248786002&as_sdt=2005&sciodt=0,5&hl=en",32,"2021-12-19 16:32:26","","10.1007/978-3-319-64471-4_22","","",,,,,6,1.50,2,3,4,"Web services are typically involved in various types of interaction during their lifespan. They may participate as components in more complex services (composition) or replace unavailable services (substitution). Identifying the invocations that are part of the same …","https://www.researchgate.net/profile/Hamza-Labbaci/publication/318824076_Learning_Interactions_from_Web_Service_Logs/links/59de8a7e458515376b29e51c/Learning-Interactions-from-Web-Service-Logs.pdf","https://scholar.google.com/scholar?q=related:Us78rL-htc8J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
6,"J Xu, X Du, W Cai, C Zhu, Y Chen","MeURep: A novel user reputation calculation approach in personalized cloud services",2019,"PloS one","journals.plos.org","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0217933","https://scholar.google.com/scholar?cites=15268023706880884192&as_sdt=2005&sciodt=0,5&hl=en",36,"2021-12-19 16:32:26","HTML","","","",,,,,6,3.00,1,5,2,"User reliability is notably crucial for personalized cloud services. In cloud computing environments, large amounts of cloud services are provided for users. With the exponential increase in number of cloud services, it is difficult for users to select the appropriate services …","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0217933","https://scholar.google.com/scholar?q=related:4L3g_qrq4tMJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"C Zhong, H Yang, Z Liu, J Wu","Stability of replicator dynamics with bounded continuously distributed time delay",2020,"Mathematics","mdpi.com","https://www.mdpi.com/666430","https://scholar.google.com/scholar?cites=17096865210752012507&as_sdt=2005&sciodt=0,5&hl=en",34,"2021-12-19 16:32:26","","","","",,,,,5,5.00,1,4,1,"In this paper, we consider evolutionary games and construct a model of replicator dynamics with bounded continuously distributed time delay. In many circumstances, players interact simultaneously while impacts of their choices take place after some time, which implies a …","https://www.mdpi.com/2227-7390/8/3/431/htm","https://scholar.google.com/scholar?q=related:25Cbe1NERO0J:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
5,"P Dass, S Misra, C Roy","T-safe: Trustworthy service provisioning for IoT-based intelligent transport systems",2020,"IEEE Transactions on Vehicular …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9122444/","https://scholar.google.com/scholar?cites=13094968644012033734&as_sdt=2005&sciodt=0,5&hl=en",40,"2021-12-19 16:32:26","","","","",,,,,5,5.00,2,3,1,"In this paper, we propose a trustworthy service provisioning scheme for Safety-as-a-Service (Safe-aaS) infrastructure in IoT-based intelligent transport systems. Typically, a Safe-aaS infrastructure provides customized safety-related decisions dynamically to multiple end …","","https://scholar.google.com/scholar?q=related:xkY3A5qsurUJ:scholar.google.com/&scioq=&hl=en&as_sdt=2005&sciodt=0,5"
